Source,Target,Type,Id,Label,timeset,Weight
10.1080/00207659.2017.1372100,10.1177/019027250506800202,Directed,71931,,,1
10.1080/00207659.2017.1372100,10.1177/019027250807100406,Directed,71932,,,1
10.1080/00207659.2017.1372100,10.1108/S0882-614520170000034006,Directed,71933,,,1
10.1111/j.1540-6237.2012.00866.x,10.2307/2235360,Directed,71934,,,1
10.1111/j.1540-6237.2012.00866.x,10.1257/00028280260344605,Directed,71935,,,1
10.1111/j.1467-9485.2012.00587.x,10.2307/2235360,Directed,71936,,,1
10.1111/j.1467-9485.2012.00587.x,10.1177/0022002795039003007,Directed,71937,,,1
10.1111/j.1467-9485.2012.00587.x,10.1002/ejsp.2420140302,Directed,71938,,,1
10.1111/j.1467-9485.2012.00587.x,10.1016/S0167-2681(01)00243-8,Directed,71939,,,1
10.1111/j.1467-9485.2012.00587.x,10.1080/738552683,Directed,71940,,,1
10.1111/j.1467-9485.2012.00587.x,10.1016/j.jpubeco.2012.04.001,Directed,71941,,,1
10.1016/j.geb.2017.01.004,10.1016/0047-2727(88)90043-6,Directed,71942,,,1
10.1016/j.geb.2017.01.004,10.1257/aer.101.1.411,Directed,71943,,,1
10.1016/j.geb.2017.01.004,10.1016/0047-2727(94)90068-X,Directed,71944,,,1
10.1016/j.geb.2017.01.004,10.2307/2118508,Directed,71945,,,1
10.1016/j.geb.2017.01.004,10.1016/j.geb.2008.07.003,Directed,71946,,,1
10.1016/j.geb.2017.01.004,10.2307/2234532,Directed,71947,,,1
10.1016/j.geb.2017.01.004,10.1006/game.1996.0013,Directed,71948,,,1
10.1016/j.geb.2017.01.004,10.1007/s10683-013-9382-8,Directed,71949,,,1
10.1016/j.geb.2017.01.004,10.1007/s10683-016-9494-z,Directed,71950,,,1
10.1016/j.geb.2017.01.004,10.2307/2297903,Directed,71951,,,1
10.1016/j.geb.2017.01.004,10.3390/g6040394,Directed,71952,,,1
10.1016/j.geb.2017.01.004,10.1177/0022002783027002004,Directed,71953,,,1
10.1016/j.geb.2017.01.004,10.1016/0022-2496(78)90030-5,Directed,71954,,,1
10.1016/j.geb.2017.01.004,10.1111/1468-0106.12068,Directed,71955,,,1
10.1016/j.geb.2017.01.004,10.1016/j.econlet.2014.09.037,Directed,71956,,,1
10.3389/fnsys.2016.00060,10.1126/science.1100735,Directed,71957,,,1
10.3389/fnsys.2016.00060,10.1016/j.neuroimage.2004.04.015,Directed,71958,,,1
10.3389/fnsys.2016.00060,10.1073/pnas.1212126109,Directed,71959,,,1
10.3389/fnsys.2016.00060,10.1080/17470919.2013.858080,Directed,71960,,,1
10.3389/fnsys.2016.00060,10.1037/a0020151,Directed,71961,,,1
10.3389/fnsys.2016.00060,10.1371/journal.pone.0119685,Directed,71962,,,1
10.3389/fnsys.2016.00060,10.1080/17470919.2012.655426,Directed,71963,,,1
10.1177/002234336600300304,10.1177/002200276500900308,Directed,71964,,,1
10.1177/002234336600300304,10.1177/002200276400800206,Directed,71965,,,1
10.1016/j.concog.2016.01.001,10.1098/rsbl.2006.0509,Directed,71966,,,1
10.1016/j.concog.2016.01.001,10.1037/0022-3514.84.5.972,Directed,71967,,,1
10.1016/j.concog.2016.01.001,10.1177/0022002710372329,Directed,71968,,,1
10.1016/j.concog.2016.01.001,10.1037/a0020151,Directed,71969,,,1
10.1016/j.concog.2016.01.001,10.1002/ejsp.2420210402,Directed,71970,,,1
10.1016/j.concog.2016.01.001,10.1002/ejsp.200,Directed,71971,,,1
10.1016/j.concog.2016.01.001,10.1521/soco.1988.6.3.207,Directed,71972,,,1
10.1177/002200276000400404,10.1177/002200275900300203,Directed,71973,,,1
10.1177/002200276100500403,10.1177/002200276000400404,Directed,71974,,,1
10.1556/JEP.6.2008.3.2,10.1073/pnas.0408759102,Directed,71975,,,1
10.1556/JEP.6.2008.3.2,10.1016/j.jebo.2003.11.006,Directed,71976,,,1
10.1556/JEP.6.2008.3.2,10.1016/S0167-4870(01)00067-8,Directed,71977,,,1
10.1556/JEP.6.2008.3.2,10.1016/j.evolhumbehav.2007.04.006,Directed,71978,,,1
10.1556/JEP.6.2008.3.2,10.1111/j.0956-7976.2005.01552.x,Directed,71979,,,1
10.1556/JEP.6.2008.3.2,10.1002/per.420,Directed,71980,,,1
10.1556/JEP.6.2008.3.2,10.1016/S1090-5138(03)00035-7,Directed,71981,,,1
10.1038/npp.2015.87,10.1038/nature03701,Directed,71982,,,1
10.1038/npp.2015.87,10.1038/nature11467,Directed,71983,,,1
10.1038/npp.2015.87,10.1016/j.neuron.2008.04.009,Directed,71984,,,1
10.1038/npp.2015.87,10.1126/science.1189047,Directed,71985,,,1
10.1038/npp.2015.87,10.1093/scan/nsq085,Directed,71986,,,1
10.1038/npp.2015.87,10.1111/j.1467-9280.2007.01842.x,Directed,71987,,,1
10.1038/npp.2015.87,10.1016/j.psyneuen.2013.09.022,Directed,71988,,,1
10.1038/npp.2015.87,10.1016/j.yhbeh.2010.01.006,Directed,71989,,,1
10.1038/npp.2015.87,10.1002/bdm.1837,Directed,71990,,,1
10.1038/npp.2015.87,10.1016/j.geb.2010.07.006,Directed,71991,,,1
10.1016/j.geb.2017.06.009,10.1073/pnas.1208417109,Directed,71992,,,1
10.1016/j.geb.2017.06.009,10.1016/0047-2727(88)90043-6,Directed,71993,,,1
10.1016/j.geb.2017.06.009,10.1007/s10640-014-9796-6,Directed,71994,,,1
10.1016/j.geb.2017.06.009,10.1177/0022002706290433,Directed,71995,,,1
10.1016/j.geb.2017.06.009,10.1037/0022-3514.78.1.92,Directed,71996,,,1
10.1016/j.geb.2017.06.009,10.1007/s10683-013-9388-2,Directed,71997,,,1
10.1016/j.geb.2017.06.009,10.1002/ejsp.2420200603,Directed,71998,,,1
10.1016/j.geb.2017.06.009,10.1006/game.1995.1029,Directed,71999,,,1
10.1016/j.geb.2017.06.009,10.1007/s10683-012-9349-1,Directed,72000,,,1
10.2466/pr0.1972.30.1.143,10.1037/h0046501,Directed,72001,,,1
10.1098/rspb.2013.0557,10.1177/0146167206291006,Directed,72002,,,1
10.1098/rspb.2013.0557,10.1098/rspb.2006.0209,Directed,72003,,,1
10.1016/j.obhdp.2012.04.005,10.1037/0022-3514.46.5.1044,Directed,72004,,,1
10.1016/j.obhdp.2012.04.005,10.2307/2786924,Directed,72005,,,1
10.1016/j.obhdp.2012.04.005,10.1177/0170840609344385,Directed,72006,,,1
10.1016/j.obhdp.2012.04.005,10.1016/0022-1031(89)90024-3,Directed,72007,,,1
10.1016/j.obhdp.2012.04.005,10.1111/j.1467-6494.1986.tb00413.x,Directed,72008,,,1
10.1016/j.obhdp.2012.04.005,10.1177/0022002789033004007,Directed,72009,,,1
10.1016/j.obhdp.2012.04.005,10.1016/0049-089X(73)90004-5,Directed,72010,,,1
10.1016/j.obhdp.2012.04.005,10.1002/ejsp.2420150311,Directed,72011,,,1
10.1016/0001-6918(72)90019-4,10.1002/bs.3830070103,Directed,72012,,,1
10.1016/0001-6918(72)90019-4,10.1037/h0046501,Directed,72013,,,1
10.1016/0001-6918(72)90019-4,10.1037/h0022678,Directed,72014,,,1
10.1016/0001-6918(72)90019-4,10.1016/0022-1031(67)90039-X,Directed,72015,,,1
10.1016/0001-6918(72)90019-4,10.1177/002200276000400404,Directed,72016,,,1
10.1016/0001-6918(72)90019-4,10.1037/h0042016,Directed,72017,,,1
10.1016/0001-6918(72)90019-4,10.1037/h0022898,Directed,72018,,,1
10.1016/0001-6918(72)90019-4,10.1037/h0023553,Directed,72019,,,1
10.1016/0001-6918(72)90019-4,10.1111/j.2044-8260.1968.tb00539.x,Directed,72020,,,1
10.1016/0001-6918(72)90019-4,10.1002/bs.3830140305,Directed,72021,,,1
10.1016/0001-6918(72)90019-4,10.1016/0001-6918(72)90028-5,Directed,72022,,,1
10.3758/BF03328901,10.1037/h0040167,Directed,72023,,,1
10.3758/BF03328901,10.1177/002200276200600404,Directed,72024,,,1
10.3758/BF03328901,10.1177/002200276601000108,Directed,72025,,,1
10.3758/BF03328901,10.3758/BF03329005,Directed,72026,,,1
10.3758/BF03328901,10.3758/BF03328460,Directed,72027,,,1
10.3758/BF03328901,10.1177/002200277001400110,Directed,72028,,,1
10.3758/BF03328901,10.1111/j.2044-8260.1968.tb00539.x,Directed,72029,,,1
10.3758/BF03329005,10.1177/002200275900300203,Directed,72030,,,1
10.3758/BF03329005,10.1037/h0040167,Directed,72031,,,1
10.3758/BF03329005,10.1177/002200276500900308,Directed,72032,,,1
10.3758/BF03329005,10.1177/002200276400800206,Directed,72033,,,1
10.3758/BF03329005,10.1177/002200276100500403,Directed,72034,,,1
10.3758/BF03329005,10.1037/h0044242,Directed,72035,,,1
10.1037/npe0000050,10.1038/nature11467,Directed,72036,,,1
10.1037/npe0000050,10.1126/science.1129156,Directed,72037,,,1
10.1037/npe0000050,10.1016/j.geb.2011.02.003,Directed,72038,,,1
10.1037/npe0000050,10.1177/0146167204264004,Directed,72039,,,1
10.1037/npe0000050,10.1016/j.neuron.2007.09.011,Directed,72040,,,1
10.1037/npe0000050,10.2307/2118508,Directed,72041,,,1
10.1037/npe0000050,10.1038/nn.2933,Directed,72042,,,1
10.1037/npe0000050,10.1177/002200275800200401,Directed,72043,,,1
10.1037/npe0000050,10.1037/h0024914,Directed,72044,,,1
10.2307/2787147,10.1086/226937,Directed,72045,,,1
10.2307/2787147,10.1177/0022002783027002004,Directed,72046,,,1
10.2307/2787147,10.2307/2786779,Directed,72047,,,1
10.2307/2787147,10.1016/0022-1031(66)90078-3,Directed,72048,,,1
10.2307/2787147,10.1002/ejsp.2420050304,Directed,72049,,,1
10.1016/j.jebo.2009.11.001,10.1257/aer.90.4.980,Directed,72050,,,1
10.1016/j.jebo.2009.11.001,10.2139/ssrn.203288,Directed,72051,,,1
10.1016/j.jebo.2009.11.001,10.1007/s12110-002-1012-7,Directed,72052,,,1
10.1016/j.jebo.2009.11.001,10.1126/science.1164744,Directed,72053,,,1
10.1016/j.jebo.2009.11.001,10.1016/j.jebo.2003.06.006,Directed,72054,,,1
10.1016/j.jebo.2009.11.001,10.2307/1964229,Directed,72055,,,1
10.1016/j.jebo.2009.11.001,10.1111/j.1465-7295.2007.00051.x,Directed,72056,,,1
10.1016/j.jebo.2009.11.001,10.1257/000282803321455359,Directed,72057,,,1
10.1016/j.jebo.2009.11.001,10.1111/1467-9442.00182,Directed,72058,,,1
10.1016/j.jebo.2009.11.001,10.1016/0047-2727(88)90043-6,Directed,72059,,,1
10.1016/j.jebo.2009.11.001,10.2307/1882648,Directed,72060,,,1
10.1016/j.jebo.2009.11.001,10.1016/j.jebo.2005.03.008,Directed,72061,,,1
10.1016/j.jebo.2009.11.001,10.2139/ssrn.632964,Directed,72062,,,1
10.1016/j.jebo.2009.11.001,10.1016/j.jebo.2003.11.007,Directed,72063,,,1
10.1016/j.jebo.2009.11.001,10.1016/0167-2681(86)90021-1,Directed,72064,,,1
10.1016/j.jebo.2009.11.001,10.1093/ei/cbi045,Directed,72065,,,1
10.1016/j.jebo.2009.11.001,10.1016/j.geb.2007.09.004,Directed,72066,,,1
10.1016/j.jebo.2009.11.001,10.1007/s11127-006-9075-3,Directed,72067,,,1
10.1016/j.jebo.2009.11.001,10.1177/0022002706290433,Directed,72068,,,1
10.1016/j.jebo.2009.11.001,10.1016/j.jesp.2009.02.017,Directed,72069,,,1
10.1177/0022002795039004002,10.1037/0022-3514.54.5.811,Directed,72070,,,1
10.1177/0022002795039004002,10.1177/002200275800200401,Directed,72071,,,1
10.1177/0022002795039004002,10.1177/0022002793037001005,Directed,72072,,,1
10.1177/0022002795039004002,10.2307/1961254,Directed,72073,,,1
10.1177/0022002795039004002,10.1016/0022-1031(87)90035-7,Directed,72074,,,1
10.1177/0022002795039004002,10.1177/001872676001300202,Directed,72075,,,1
10.1177/0022002795039004002,10.1016/0022-1031(85)90032-0,Directed,72076,,,1
10.1177/0022002795039004002,10.1037/0022-3514.33.3.273,Directed,72077,,,1
10.1177/0022002795039004002,10.1002/bs.3830070103,Directed,72078,,,1
10.1177/0022002795039004002,10.1037/h0029845,Directed,72079,,,1
10.1038/srep43277,10.1073/pnas.1509740113,Directed,72080,,,1
10.1038/srep43277,10.1073/pnas.1000829107,Directed,72081,,,1
10.1038/srep43277,10.1098/rspb.2008.1060,Directed,72082,,,1
10.1038/srep43277,10.1098/rspb.2011.0252,Directed,72083,,,1
10.1038/srep43277,10.1016/j.evolhumbehav.2007.08.002,Directed,72084,,,1
10.1038/srep43277,10.1016/j.evolhumbehav.2009.07.005,Directed,72085,,,1
10.1038/srep43277,10.1016/j.econlet.2006.12.031,Directed,72086,,,1
10.1038/srep43277,10.1016/j.anbehav.2012.07.019,Directed,72087,,,1
10.1038/srep43277,10.1006/jesp.1993.1021,Directed,72088,,,1
10.1038/srep43277,10.1016/j.evolhumbehav.2016.07.005,Directed,72089,,,1
10.1038/srep43277,10.1016/j.evolhumbehav.2014.11.005,Directed,72090,,,1
10.1016/j.obhdp.2014.11.004,10.1257/aer.90.4.980,Directed,72091,,,1
10.1016/j.obhdp.2014.11.004,10.1016/j.jebo.2003.06.006,Directed,72092,,,1
10.1016/j.obhdp.2014.11.004,10.1037/a0012454,Directed,72093,,,1
10.1016/j.obhdp.2014.11.004,10.2307/1956014,Directed,72094,,,1
10.1016/j.obhdp.2014.11.004,10.1037/a0012976,Directed,72095,,,1
10.1016/j.obhdp.2014.11.004,10.1016/j.obhdp.2011.02.002,Directed,72096,,,1
10.1016/j.obhdp.2014.11.004,10.1006/obhd.1996.0003,Directed,72097,,,1
10.1016/j.socec.2014.08.003,10.2139/ssrn.203288,Directed,72098,,,2
10.1016/j.socec.2014.08.003,10.1257/aer.100.1.541,Directed,72099,,,2
10.1016/j.socec.2014.08.003,10.1257/000282806777211658,Directed,72100,,,2
10.1016/j.socec.2014.08.003,10.1016/j.jebo.2005.12.006,Directed,72101,,,2
10.1016/j.socec.2014.08.003,10.1007/s10683-010-9246-4,Directed,72102,,,2
10.1016/j.socec.2014.08.003,10.1016/j.jpubeco.2006.10.007,Directed,72103,,,2
